station,n_valid_years,zero_crossing_exists,tau0,gamma_acf,mean_annual_mean,slope_mean,pvalue_mean,r2_mean,cv_mean,relative_drift_mean,mean_stable,mean_annual_variance,slope_variance,pvalue_variance,r2_variance,cv_variance,relative_drift_variance,variance_stable,mean_annual_gamma,slope_gamma,pvalue_gamma,r2_gamma,cv_gamma,relative_drift_gamma,gamma_stable,second_order_stable,status
191_VI_Mo,31,True,221.33333333333331,4.565190345240788,5.189775663733319e-05,1.8877533186452135e-05,0.8443595480501759,0.0013512133176808454,89.97045395786438,10.912340576705613,False,0.20925204768769037,0.0035012300693693507,0.0327451318273207,0.14777518298681006,0.3957449605293962,0.5019635565901298,False,4.119863956411179,-0.07166498926463659,0.10990121722761884,0.08574531273443918,0.5401124442673859,0.5218496777286604,False,False,unstable
195_TV_Fa,31,True,177.75,1.828900165484631,-5.100612910655906e-06,7.626791519137788e-05,0.2827528207072434,0.039667762256686445,682.5993514812469,448.580885438552,False,0.4104580678036643,0.0010110770383215555,0.6644860670666042,0.006577888737030011,0.276145138953409,0.07389868424795007,True,1.7119677310548413,0.00029190912963611697,0.9807819986913638,2.0356552737694593e-05,0.34360952911666814,0.005115326492566336,True,True,stable
196_TV_Od,30,True,86.75,1.3404230885848936,-6.561847932740931e-05,6.236014766864851e-05,0.24447136221665375,0.048054267388034824,38.16505075282631,27.55998464041526,False,0.2902657978944314,0.003919069394383842,0.08036826110335595,0.10518880080008634,0.3664824541215997,0.39154806822423704,False,1.287401255843976,-0.003465738689298277,0.6729930853950788,0.0064550673994068246,0.29497305541047936,0.07806922785993516,True,False,unstable
197_TV_Ma,30,True,80.75,1.217384592938313,-4.358304863386754e-05,9.334597640365432e-05,0.08922346417395059,0.09967195500471646,59.723102418652445,62.112068810220684,False,0.3757831768078832,0.00526489653027521,0.07507851931573048,0.10878842260940748,0.3739486919047932,0.4063034451806734,False,1.1784670958783345,0.0027242210600783067,0.7157453289148187,0.004809597117228467,0.2934414006160058,0.06703828305311219,True,False,unstable
199_BL_Lo,31,True,81.08333333333333,2.6451160602614294,7.178052712352981e-06,0.00012176384678244383,0.06477961130014102,0.11275154432594958,459.3203427474605,508.9006099365745,False,0.2022719047058002,0.0032759487401496775,0.01624603007372722,0.1833766262838396,0.3438703711524703,0.48587302496327445,False,2.5456010340227477,-0.00431728944626477,0.8323232411754741,0.0015713809289164902,0.38899614872306815,0.05087941183904535,True,False,unstable
200_BL_La,31,True,149.33333333333331,2.614051726421297,2.9715091898767292e-05,7.697827641132217e-05,0.23103041403510127,0.04907693200731387,106.3206481226996,77.716343607723,False,0.1797691698181687,0.002823459359213181,0.05447949239694156,0.1216481038416974,0.40942925315778445,0.47118079736403545,False,2.399888385951367,-0.018798568029229655,0.3512883548581927,0.030018313462557313,0.41106054456101043,0.23499302891676982,False,False,unstable
203_BL_Pa,30,True,179.08333333333331,3.4182547785711006,-8.727702093691023e-07,9.124210864246517e-05,0.07035380341948234,0.11222821839869997,2747.2312406372894,3031.750078344464,False,0.10359173293972651,0.0015460585447509131,0.10405976237967779,0.09158135438609118,0.4341583493287487,0.43281154321323634,False,3.2949503514576164,-0.06388795959043601,0.0651089142036899,0.11633155494756896,0.5004632914304131,0.5623000745073523,False,False,unstable
216_BL_Ca,30,True,197.58333333333331,3.8927047054232475,-4.71691819990036e-05,0.00017898307160273762,0.0952274232548148,0.09624191087330759,107.67685063394634,110.04026053682752,False,0.31025016317180065,0.0007830594839706688,0.6798139644375606,0.006173794251048547,0.2827857432275379,0.07319488506626334,True,3.4220460638592365,-0.012754137277148806,0.7196068764709954,0.004674404143416141,0.47990243995992715,0.10808445419352185,True,True,stable
236_BL_Sa,30,True,106.75,2.1834247299714775,-7.15767428134509e-05,0.0001255527584742345,0.060045452580486415,0.12062184088081336,44.46232845760995,50.86889753061755,False,0.2723324276439135,0.004346834900225807,0.015425595765794229,0.19204473376684,0.32064423637705375,0.46288359119456385,False,2.0482101949364404,-0.0173260802609648,0.32934459999321064,0.03400005229362398,0.403865594626113,0.24531482599302817,False,False,unstable
237_BL_Co,30,True,176.91666666666666,3.1481767163645658,-3.3612105354776053e-05,8.607241543898963e-05,0.07678988149601464,0.10759637753073216,68.72587862031716,74.26193692374645,False,0.10653973786677659,0.0025597612827451908,0.01020635034280476,0.21323022549360637,0.4580515005361678,0.6967642185532298,False,2.963906878019443,-0.022615209468614762,0.47491923376799866,0.018389140831522117,0.49534318459968923,0.22127587052535116,False,False,unstable
246_BL_Co,30,True,130.25,2.4777122664321727,-1.0534172406748252e-05,0.00011152141230837348,0.01753640462742602,0.18540297509902362,216.44638689603138,307.01234345386587,False,0.14279264055681204,0.00208948910489204,0.12979896939228847,0.08004162470176622,0.4553309692206514,0.4243578927147896,False,2.3905514411403628,0.012824387873779377,0.6334370000490664,0.008234573817883284,0.5204378079605957,0.15557383202019334,True,False,unstable
247_BL_Ca,30,True,83.75,2.111300544334619,-2.2228498297854443e-06,5.039099094643256e-05,0.17606882674039326,0.06437997379219439,786.5353178411922,657.4167619715439,False,0.11864385426329184,-0.001204427604077463,0.2353514240786339,0.0499073049378196,0.40004076212769524,0.29439704850395443,False,2.144044122638126,0.02923814463601291,0.2001380539735774,0.05792540103782561,0.4988068607223367,0.39547049684829877,False,False,unstable
