station_id,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17
137_VI_Va,0.05115323701156148,0.06029875059379573,0.05354882845244931,0.05493837988135406,0.03585375203014379,-0.003155240888381602,0.08660856106915572,0.13723380694318346,0.135766847877304,,,,,,,,
139_VI_Lu,0.03807942184996926,0.046004267813137316,0.04107295904534333,0.05683456403866916,0.08144824800093668,0.07250687512376146,0.08843553508158151,0.0714154619508514,0.041181286461670574,,,,,,,,
140_VI_Pa,0.07345239032320365,0.012044826963388976,0.04144144706559916,0.05103666682134966,0.061712003116897965,0.05295944710543861,0.11586203451117631,0.18078933019922672,0.049601102606791646,,,,,,,,
144_VI_Ro,0.05117573598546795,0.03083780315084483,0.045400937441892976,0.05546097471091842,0.08656148207878168,0.06906472572836751,0.11166295318305736,0.08017058081014057,,,,,,,,,
145_VI_Ba,0.027668862049570662,0.008340189173579095,0.049182133834059664,0.031681854050557824,0.07150155408401669,0.10932629054534643,-0.005772207967444561,-0.14761964636371663,0.07065303481660919,,,,,,,,
147_VI_Br,0.04215353291842767,0.028150919162052816,0.08049126473262504,0.05939822915088976,0.11382846066996438,0.056558861062934784,0.13155629596464485,0.07227499353620691,,,,,,,,,
148_VI_Br,0.035322152996537404,0.06407904840018584,0.04901192798752829,0.055467611238670715,0.032818399829163666,0.03812019782311972,0.1027735235215342,0.09862758345021187,0.13331980912322905,,,,,,,,
149_VI_Mo,0.022483477740781105,0.03316404744739711,0.02937864747895275,0.038362952830765705,0.05670190055125047,0.034559975783844725,0.11869165454244507,,,,,,,,,,
159_VE_Po,0.03353802494171781,0.036661331427110574,0.01537936983583888,0.08116716987117073,0.0900766018193821,0.10156803429555956,0.18539731806286633,0.1398544542775293,,,,,,,,,
163_VE_No,0.03865627759273213,0.021031407463839892,0.029249039080788557,0.06516318745291186,0.08472165658071108,0.10021937525869391,0.19288404095432132,0.16806037802575294,,,,,,,,,
165_VE_Fo,0.044953241127791664,0.021659397678748603,0.014158932935184604,0.048934760751688476,0.05737759844986702,0.14193852405960308,0.08110767915337072,,,,,,,,,,
166_VE_Lu,0.048439784366865586,-0.006454232167301225,0.07301702476346261,0.08268053176802208,0.030990296950062994,0.09899158702331569,0.10018062813960171,0.15768163980799507,,,,,,,,,
167_VE_Mi,0.04135439316855475,0.04068983226613941,0.04611994193908783,0.06287085912285861,0.09736587918195534,0.0601745186521751,0.09354364775917826,0.14454967195017326,,,,,,,,,
168_VE_Ch,0.030939623429961937,0.03448640599555751,0.04274560841383329,0.09027425303106909,0.03928309047326762,0.017056286587710225,0.18423829797849917,0.07103198124627694,0.2362056924112306,0.2972577724444003,0.026609361163412594,0.49999997541728514,0.18590575603761098,0.42154815891759,-0.49999840691479236,0.2552160840292221,0.4999993991077874
